code,y,weight,pseudo_low,pseudo_high,clip
37e2d941-61bc-4ee2-b56c-ad11aaf8aca6_MALDI1,1,1.0,0.2,0.8,2.0
37fbbcef-01a3-4e2b-ac51-f8fa68b290e6_MALDI1,0,0.91454035,0.2,0.8,2.0
381ff72b-b1da-40d1-b48f-c64e9833d12e_MALDI1,1,1.0,0.2,0.8,2.0
384b6f2c-34cb-48b4-ae7a-e8f15a0164c5_MALDI1,0,0.16696323,0.2,0.8,2.0
3864a75d-2cef-456a-9b70-528543e5d239_MALDI1,0,0.012227573,0.2,0.8,2.0
38baae10-a6fc-492d-bfe5-e8351034ce68_MALDI1,1,1.0,0.2,0.8,2.0
38ce56eb-965a-48cd-a4de-eb8bd2fce369_MALDI1,0,20.264408,0.2,0.8,2.0
38eb25a1-5257-4890-8f35-d36992716fe2_MALDI1,0,0.06985836,0.2,0.8,2.0
391f31bb-160a-4e72-8d00-38898a48d950_MALDI1,0,0.039639484,0.2,0.8,2.0
3943a853-76e1-4076-aa49-99c912e07c24_MALDI1,0,4.210333,0.2,0.8,2.0
39792d80-5c8a-4b4e-858e-73d76484eb6f_MALDI1,1,1.0,0.2,0.8,2.0
39833ab1-c534-4a90-82e9-4754c45408f1_MALDI1,0,0.047471534,0.2,0.8,2.0
399b8928-889b-4960-a2bf-6b0b84b29947_MALDI1,1,1.0,0.2,0.8,2.0
39daff05-de63-4778-a2a3-cb81e20a41ba_MALDI1,0,1.9927741,0.2,0.8,2.0
39eafc70-d892-4e47-8260-649a34c08a05_MALDI1,0,0.030399248,0.2,0.8,2.0
39fa1914-5d05-4bb2-b1c8-d7fe7b120d59_MALDI1,1,1.0,0.2,0.8,2.0
3a04fcdd-1fc6-4866-be2a-74f89d005e22_MALDI1,0,1.134971,0.2,0.8,2.0
3a3e02ff-fe6a-4f15-82e7-64fe8dd0e46d_MALDI1,0,0.4724138,0.2,0.8,2.0
3a44607a-e7c4-4e59-b616-aa0244e5ef53_MALDI1,1,1.0,0.2,0.8,2.0
3a674d21-eb0d-48c1-a690-d9d587a60097_MALDI1,0,0.033238214,0.2,0.8,2.0
3a6d40ca-1833-44b3-97ed-baf046e2a79e_MALDI1,1,1.0,0.2,0.8,2.0
3a844825-4df5-4b3f-b456-0e2e55634a2a_MALDI1,0,0.046157204,0.2,0.8,2.0
3a8c2077-b8ff-41d0-b4da-71dbdc071d5a_MALDI1,0,4.16756,0.2,0.8,2.0
3a953e38-d805-42c1-aa68-b1f7b8ed49c0_MALDI1,0,1.0382041,0.2,0.8,2.0
3abd154e-a8d2-4516-93bb-6d0cc6dee68b_MALDI1,0,0.5076826,0.2,0.8,2.0
3ac3715c-2777-4aa5-b903-88710844d65c_MALDI1,0,0.094587095,0.2,0.8,2.0
3b251b55-8bce-4c43-8b51-00272e127889_MALDI1,0,1.4703771,0.2,0.8,2.0
3b8361c4-9e3f-4ad2-bd2a-286dad5defc6_MALDI2,1,1.0,0.2,0.8,2.0
3bebcc61-aea8-42c3-9b67-efea1f3c4a61_MALDI1,0,0.020021537,0.2,0.8,2.0
3bffea08-c080-4ed9-9754-162a151ce7a1_MALDI1,0,0.119745515,0.2,0.8,2.0
3c0d77f2-85b1-4113-b730-fa085de1165b_MALDI1,0,0.081379935,0.2,0.8,2.0
3c1afd93-2fd1-48ab-b5b7-fbddcdc256ae_MALDI1,0,0.014788364,0.2,0.8,2.0
3c1fa815-a0bf-4136-80cf-f973af513b16_MALDI1,0,0.23710191,0.2,0.8,2.0
3c2c7652-b42f-4cac-8fb0-cd452ca7fdfa_MALDI1,0,0.32377315,0.2,0.8,2.0
3c5c78ab-591b-4421-bd43-9d0202319487_MALDI1,0,0.037412237,0.2,0.8,2.0
3c700e06-1b5f-45f2-b68b-bdced2488b2c_MALDI1,0,0.07431865,0.2,0.8,2.0
3c9839b4-e0f8-41d9-abfb-022c5409d4d8_MALDI2,0,0.03629673,0.2,0.8,2.0
3cb1e8d6-bfe6-490a-b7d5-d52feb31417c_MALDI1,1,1.0,0.2,0.8,2.0
3ce39921-99a1-4cb4-8a62-5ba7f6c21aca_MALDI1,0,0.09071022,0.2,0.8,2.0
3d0b5a21-ca85-40a6-bcf7-56b728ca4256_MALDI1,0,0.06922125,0.2,0.8,2.0
3d12a922-2a48-4511-aa56-322af9d257a6_MALDI1,0,0.362111,0.2,0.8,2.0
3d8b6ee3-9eab-4ffc-b723-f6b3efe03fdd_MALDI1,0,0.05684288,0.2,0.8,2.0
3da952de-953e-4be5-82f9-4d42d57ab402_MALDI1,1,1.0,0.2,0.8,2.0
3ddacf50-2676-4744-94a0-a75d341faedf_MALDI1,0,0.010944183,0.2,0.8,2.0
3de19ea6-2e90-437b-93ef-0f19c0f5eec3_MALDI2,0,0.12872736,0.2,0.8,2.0
3de2cb34-35cf-4b2a-baec-3b1b48cae6ef_MALDI1,0,0.7661042,0.2,0.8,2.0
3e65abb3-5c90-424f-a057-6a4a520b3c56_MALDI1,0,0.29449812,0.2,0.8,2.0
3f20227d-1797-45c7-a223-9e3e96aa0567_MALDI1,0,0.17114708,0.2,0.8,2.0
3f20ac4d-450d-49f6-a5a2-414450ecc7d8_MALDI1,0,0.24470611,0.2,0.8,2.0
3fc64719-0a84-4af0-ad71-aa769806283e_MALDI1,0,0.035194777,0.2,0.8,2.0
3fc7229b-b1ac-4eda-9766-c698cf1eb8fa_MALDI1,1,1.0,0.2,0.8,2.0
403dbc02-c1ee-4678-a96b-fa26fbd85d17_MALDI1,0,0.15694176,0.2,0.8,2.0
404b0d66-ca67-4468-9c5f-c5d70b8e3ee7_MALDI1,0,1.4699531,0.2,0.8,2.0
406b8034-2e82-49cf-bdd8-7984376e0580_MALDI1,0,0.035082344,0.2,0.8,2.0
40800b85-297b-4c24-b63f-6ae6884de327_MALDI1,1,1.0,0.2,0.8,2.0
40ba9fea-ed48-4258-9d2a-b0c5c349f520_MALDI1,0,0.20559849,0.2,0.8,2.0
40d892ae-02a3-40dc-a9af-591b16dc6bdb_MALDI2,1,1.0,0.2,0.8,2.0
40d99644-d4ee-4b3a-8ff2-fab6b4ff11e8_MALDI1,0,0.050556783,0.2,0.8,2.0
40d9fe00-46ad-4a6e-9e35-728cdce2ce6f_MALDI1,0,1.4503795,0.2,0.8,2.0
4100017f-9176-47fa-8ab9-8e5165e10e6a_MALDI2,0,0.055526007,0.2,0.8,2.0
4177aad0-1e7c-46d8-8ef2-acff83035457_MALDI1,0,0.22046216,0.2,0.8,2.0
419dc351-1f1d-4dcd-a7be-8cbede18e721_MALDI1,0,0.1038688,0.2,0.8,2.0
41b997a4-7c4f-4780-9b33-baf0ac169e44_MALDI2,0,0.15165724,0.2,0.8,2.0
41e15a34-406d-423f-80ea-4019bd54a1a6_MALDI1,1,1.0,0.2,0.8,2.0
4206acb2-abbd-4e07-b0ac-a28c2d0e3c0e_MALDI1,0,0.023158763,0.2,0.8,2.0
42458c86-b469-46e6-a1ea-7e7d27e44c92_MALDI1,0,0.04353775,0.2,0.8,2.0
426661df-a387-4999-be98-6f9a003de13f_MALDI1,0,0.011238591,0.2,0.8,2.0
4296e2a0-7b9c-4cc1-924a-da6b63c9d3be_MALDI1,0,0.03509859,0.2,0.8,2.0
42cbd111-bd3e-46db-a8cb-d2a290ecf396_MALDI1,0,0.061031383,0.2,0.8,2.0
42eea4d4-9ed6-4f21-90fb-5acc86096adf_MALDI1,0,0.44323322,0.2,0.8,2.0
432ab8a4-aaf4-421b-a5fb-7a3fcb63d34a_MALDI1,1,1.0,0.2,0.8,2.0
43487090-cb88-4e72-a82a-2fd1e5c6e50f_MALDI1,0,22.359015,0.2,0.8,2.0
43cabfbd-8c24-4d99-842d-6b746dbb6650_MALDI1,0,2.41917,0.2,0.8,2.0
43d5e6b2-7f50-4445-842e-b4fe4634816d_MALDI1,0,0.024339441,0.2,0.8,2.0
43e55ae7-d227-47bd-9a65-19a48dcec0a0_MALDI1,0,0.44390914,0.2,0.8,2.0
43e9b08d-9c40-4caa-bef2-500895a0696c_MALDI1,0,0.12492491,0.2,0.8,2.0
441472c8-9f85-4d48-93d9-d01234be96bd_MALDI1,1,1.0,0.2,0.8,2.0
441bcb13-7f41-4bab-a0ff-0f9168a4dc38_MALDI1,0,0.054097965,0.2,0.8,2.0
447a0351-fcbc-4583-887f-591160558f47_MALDI1,0,0.01635977,0.2,0.8,2.0
447db943-d1a9-41e3-9ebf-dc46040cfe28_MALDI1,1,1.0,0.2,0.8,2.0
44ba57c1-3eef-413c-a0c8-c31de7d13227_MALDI1,0,0.06758872,0.2,0.8,2.0
44c21e9b-4420-41ba-9050-b1266a0dd6dd_MALDI2,0,0.09666861,0.2,0.8,2.0
44c8f4dc-fb8a-4dc5-aa8d-f660dce9fe06_MALDI1,0,0.01920268,0.2,0.8,2.0
4524a48d-666a-4dcb-80e7-fe86407d30b4_MALDI1,0,0.038815282,0.2,0.8,2.0
4558c2f3-e03b-4f4d-b6e1-fcd4cb7f9c46_MALDI1,1,1.0,0.2,0.8,2.0
45825755-9d58-4300-8afe-f2a0477463d5_MALDI1,0,0.44025612,0.2,0.8,2.0
45a89f4a-0bfe-453d-8ee4-ca3dfba72269_MALDI1,0,0.03716416,0.2,0.8,2.0
45b7dbec-019f-402f-9a34-ffccdaff7309_MALDI1,0,0.2715521,0.2,0.8,2.0
4618e189-4f7b-4363-8aba-947b989e1901_MALDI1,0,0.055852644,0.2,0.8,2.0
462600e5-214d-4a81-bc35-66a97941b6b3_MALDI1,1,1.0,0.2,0.8,2.0
463a9e60-eb29-41c8-ad54-981d4cd8fc4b_MALDI1,1,1.0,0.2,0.8,2.0
466ce832-7220-45e0-879b-b1cc2a327575_MALDI1,0,0.20423724,0.2,0.8,2.0
4671c1d6-3deb-47d4-9fb2-0e02b09dcb5a_MALDI2,0,3.8889039,0.2,0.8,2.0
4685ae04-b4e6-416b-a656-0b6757c6bbd8_MALDI1,1,1.0,0.2,0.8,2.0
469af70b-31e2-4260-8d78-c0b451227f7e_MALDI1,0,1.6846532,0.2,0.8,2.0
46adc36c-77cd-42f8-8da2-b8089e95bfbd_MALDI1,0,0.5498751,0.2,0.8,2.0
46f078ae-90ce-4fab-b307-6d68d3156b2a_MALDI1,0,0.09795437,0.2,0.8,2.0
46f1de2c-ee52-4f02-b852-9db09f4d4710_MALDI1,0,2.34535,0.2,0.8,2.0
47293498-7b9d-4e1d-a9f8-a604251b3371_MALDI1,0,0.041353844,0.2,0.8,2.0
4755e395-8fde-4722-9ea1-ee1507e9bfd9_MALDI1,0,0.025021914,0.2,0.8,2.0
476d5980-d3c3-401c-a7be-50518a470e1f_MALDI1,1,1.0,0.2,0.8,2.0
4771da2b-267c-46af-9591-09805cbcb18b_MALDI1,0,0.028961018,0.2,0.8,2.0
4790ab13-8707-47d8-8dbd-6896c2d153d9_MALDI1,0,0.04369957,0.2,0.8,2.0
47b58685-db76-44ce-95fa-5caafb54866c_MALDI1,1,1.0,0.2,0.8,2.0
47d59afb-d59f-40e7-b2ac-7349a0ac252f_MALDI1,0,1.4918871,0.2,0.8,2.0
480f8d33-93a2-4766-a812-72a92c9e9e9b_MALDI1,0,2.83352,0.2,0.8,2.0
481d75e3-8c11-4049-804a-68eb4c2ab38c_MALDI1,0,0.6641327,0.2,0.8,2.0
482217a5-fc3f-4b50-98eb-08c2156b39f0_MALDI1,0,0.060193036,0.2,0.8,2.0
482a9d93-e155-45d9-aeda-57fceda07d94_MALDI1,0,0.010955318,0.2,0.8,2.0
482d39fa-cd7e-474f-bede-5ec108f1c2cb_MALDI1,0,0.026721217,0.2,0.8,2.0
48796f7a-6c0c-4a94-9a9f-d627fe308d2d_MALDI1,1,1.0,0.2,0.8,2.0
4892f198-486b-4f3b-b4d5-3ece1bc16a69_MALDI1,0,0.01576475,0.2,0.8,2.0
493e4490-9555-4436-a4bb-51c02d85c93f_MALDI1,0,0.10520834,0.2,0.8,2.0
494e76f1-8f18-42d4-80e7-4edb6e678421_MALDI1,1,1.0,0.2,0.8,2.0
495a091d-f69d-44c4-9ec0-6b26eec36bec_MALDI1,0,0.078908116,0.2,0.8,2.0
4968be46-a95e-4a70-8bfa-3c275c257eeb_MALDI2,1,1.0,0.2,0.8,2.0
498f40cf-a102-412c-9555-c76e7c9a0598_MALDI1,0,0.09671201,0.2,0.8,2.0
49dac1f6-eb53-433a-b437-b39c4ed0e9a8_MALDI1,1,1.0,0.2,0.8,2.0
4a09f2d4-791b-4415-9051-c359a4d89cf1_MALDI1,0,0.020922577,0.2,0.8,2.0
4a121077-193f-4373-836d-ea045e71ec79_MALDI2,0,0.045728084,0.2,0.8,2.0
4a70d827-982d-4bfc-831f-40ba82f82c16_MALDI1,0,0.12178501,0.2,0.8,2.0
4b0a636a-80f6-45e5-b229-f78e1dcb6b52_MALDI1,0,0.28232437,0.2,0.8,2.0
4b20ae3b-85cb-414d-b9aa-f11a23972cf9_MALDI1,0,0.11701822,0.2,0.8,2.0
4b62f6e4-a556-4034-9352-4172da957e19_MALDI2,0,0.056360535,0.2,0.8,2.0
4c4f51b9-3b29-47c5-8662-156c6be55031_MALDI1,0,0.019755876,0.2,0.8,2.0
4ca44f5c-8959-4757-a1e3-b23a11454800_MALDI1,0,1.9540055,0.2,0.8,2.0
4ce9677d-0db3-4809-91d7-5cb28948925c_MALDI1,0,0.019942068,0.2,0.8,2.0
4cf851d0-d70e-4c8a-a760-84726866e774_MALDI1,1,1.0,0.2,0.8,2.0
4d2648dd-9698-46d5-a3a9-1cc9c0acf227_MALDI1,0,0.018696556,0.2,0.8,2.0
4d6f431f-43b9-40c7-9d04-1c370fc88813_MALDI1,0,0.86430466,0.2,0.8,2.0
4d91c0ea-a6a2-4902-99d5-0f9f14ca3157_MALDI1,0,0.10064457,0.2,0.8,2.0
4da29071-b9cd-453a-b88c-deb452f41f35_MALDI1,0,0.03548994,0.2,0.8,2.0
4dbf3d74-bdac-431f-b1ac-d49f11bda9de_MALDI1,0,0.102404274,0.2,0.8,2.0
4ddf9f90-224c-4c96-a8b2-cedbb26b35cb_MALDI1,0,0.017781476,0.2,0.8,2.0
4e03fd19-44f9-47d4-8da8-11a38cf39969_MALDI1,0,0.13899904,0.2,0.8,2.0
4e1cdd3e-bf01-40ae-94c1-d4d8ba631b66_MALDI1,1,1.0,0.2,0.8,2.0
4e2093f5-9453-4a9a-9857-255dd9775ded_MALDI1,0,0.012277101,0.2,0.8,2.0
4e4d2803-36f8-48a5-95a2-1e2346ab15e2_MALDI1,0,0.01593768,0.2,0.8,2.0
4e5bd785-a1e4-4f91-91dd-d1c95696a601_MALDI1,0,0.0574584,0.2,0.8,2.0
4e5ca643-22d5-42ca-8b81-796fc8ef27b3_MALDI1,0,0.16346583,0.2,0.8,2.0
4e946c9c-6732-4066-8e7e-b2365c49c514_MALDI1,1,1.0,0.2,0.8,2.0
4edda18a-808a-4c95-8f1e-113d4d90a6e2_MALDI1,0,0.09344561,0.2,0.8,2.0
4ef602d2-a341-4919-be93-45bd1d84c69c_MALDI1,0,0.24226038,0.2,0.8,2.0
4f25a427-6846-4f06-b3b8-45d29b2b9c6c_MALDI1,1,1.0,0.2,0.8,2.0
4f4d3137-82ad-4564-b93c-73220ce4842d_MALDI1,1,1.0,0.2,0.8,2.0
501278b6-371b-4cea-923a-c80a252d5fad_MALDI1,0,0.64911586,0.2,0.8,2.0
501cba5a-590d-467d-8eec-7e6de56d6dbb_MALDI1,0,0.4682254,0.2,0.8,2.0
5037fba3-e855-4eb5-9e06-40bc7602f5c1_MALDI1,1,1.0,0.2,0.8,2.0
503f3709-83f5-42ff-b2fa-5026e643539a_MALDI1,0,0.32344732,0.2,0.8,2.0
5047cfad-061b-4f93-811a-2296d9cd712c_MALDI1,0,0.044333614,0.2,0.8,2.0
504dada1-1fd4-4be8-b3fc-35946c110430_MALDI1,0,0.035072368,0.2,0.8,2.0
508b0605-caa5-449d-9161-699c16475e41_MALDI1,1,1.0,0.2,0.8,2.0
509cd7a5-8003-49e9-bcbb-f55ab6a406dc_MALDI1,0,0.09404037,0.2,0.8,2.0
511c9760-28ea-4139-8857-532afd4df1c6_MALDI1,0,0.12784536,0.2,0.8,2.0
5123d9fa-0bd7-4cad-9dd4-d19f4ea9f412_MALDI1,0,0.037223913,0.2,0.8,2.0
5148261b-1e9e-4874-b1d1-133788eacdf3_MALDI2,0,0.12653425,0.2,0.8,2.0
51492997-b639-472d-bf8d-dcf38213ab45_MALDI1,0,1.8599429,0.2,0.8,2.0
51527487-306d-4af6-8d74-b76027c535c6_MALDI1,0,8.307504,0.2,0.8,2.0
5190581a-35a6-4845-a593-5a4ac4d7df12_MALDI1,1,1.0,0.2,0.8,2.0
5198bea6-af6f-4499-91f9-ba1ca5815c3a_MALDI2,0,0.02483305,0.2,0.8,2.0
51c0eded-1dfe-4cc1-b809-8f2a991f0925_MALDI1,0,0.011746531,0.2,0.8,2.0
51d6556f-5d26-4ca7-84a0-634aead2e089_MALDI1,0,0.12729625,0.2,0.8,2.0
520d7532-8447-4415-a638-e3ddcb0014ef_MALDI1,0,0.040521625,0.2,0.8,2.0
5214d94c-0abe-436d-a1b8-9a15445d74bb_MALDI2,0,0.03557994,0.2,0.8,2.0
524301e3-0a27-49d4-b00b-ae2e3ddc0deb_MALDI1,0,0.21460666,0.2,0.8,2.0
52462979-8aae-453c-8ef0-c594d52e95c0_MALDI1,0,0.0642939,0.2,0.8,2.0
52618aca-439b-4a6f-b18c-25fcbfd0e2eb_MALDI1,0,0.060150594,0.2,0.8,2.0
526b55bc-92f5-469d-bfee-1b0b89024025_MALDI1,0,0.03320652,0.2,0.8,2.0
52764b9a-03eb-4ef8-bf4b-d0613b4780db_MALDI1,1,1.0,0.2,0.8,2.0
52ce13de-e7f8-45d9-add1-1e2f92ccb896_MALDI1,0,2.1802356,0.2,0.8,2.0
52f71003-b480-4c27-97a8-c64e3eec5925_MALDI1,1,1.0,0.2,0.8,2.0
5305b744-dd6e-4a19-ac18-4778b824159e_MALDI1,0,0.0698586,0.2,0.8,2.0
531c3b66-c433-46e2-92cc-f54f1111e843_MALDI1,0,0.03288112,0.2,0.8,2.0
53562304-332f-4200-bdb7-fefd49dddc46_MALDI1,0,0.61117107,0.2,0.8,2.0
536d38a4-2b1f-4011-b878-e65744b2015c_MALDI1,1,1.0,0.2,0.8,2.0
53700db4-0879-49a4-9954-f76bf8df5c07_MALDI1,0,0.072013505,0.2,0.8,2.0
5464df83-7040-4a9d-a142-70d0c1fc799f_MALDI1,0,0.12791455,0.2,0.8,2.0
54bfd8f3-b37a-4acd-a7bd-f83e0f16f067_MALDI1,1,1.0,0.2,0.8,2.0
54e386da-5dbc-4ae1-bed6-43e25731f995_MALDI1,0,0.94119537,0.2,0.8,2.0
5500f4f0-90b6-421b-a1cb-826515e3065d_MALDI1,1,1.0,0.2,0.8,2.0
550153c4-e5bf-4792-9735-1973c7780051_MALDI1,0,0.055536523,0.2,0.8,2.0
5533ffd2-89db-4e2f-86b6-dda03acbbfeb_MALDI1,0,1.5974578,0.2,0.8,2.0
558e2fb3-cca5-4bf4-ba73-14adf29aa9b0_MALDI1,0,1.9024365,0.2,0.8,2.0
55e95cb4-b083-45c2-843b-87a50e5ed4ae_MALDI1,1,1.0,0.2,0.8,2.0
56aa5929-2490-4b53-ae9d-839f0c37e46b_MALDI1,1,1.0,0.2,0.8,2.0
56b64b8f-92b4-4b44-94d9-527d946214a6_MALDI1,0,0.40798298,0.2,0.8,2.0
5767d1f3-04ab-4c3e-94ea-38b09377c6ba_MALDI1,0,0.0458706,0.2,0.8,2.0
576aa38b-376b-49c5-9b97-792af773451a_MALDI1,0,0.09661025,0.2,0.8,2.0
5786e600-3879-4bd1-aded-75300574221d_MALDI1,1,1.0,0.2,0.8,2.0
578f42bf-f4c8-4d2c-bec0-b197322ff7db_MALDI1,0,0.07499521,0.2,0.8,2.0
57ce3a9f-ee04-4d30-8764-2024de908695_MALDI1,1,1.0,0.2,0.8,2.0
57e944b4-f1ec-4aec-9206-3ed9fb9b24f2_MALDI1,1,1.0,0.2,0.8,2.0
5800d324-5249-448d-b158-ff276c1890ce_MALDI1,0,0.29289964,0.2,0.8,2.0
5818e263-3ad6-4d91-a785-2dbed90ef436_MALDI1,1,1.0,0.2,0.8,2.0
5833e5d5-c258-4891-8ec3-c805892b0659_MALDI1,1,1.0,0.2,0.8,2.0
58487351-91f7-4716-a4cd-d2244c6cc4f1_MALDI1,0,0.037024666,0.2,0.8,2.0
58dd430d-2fa5-4bb5-b0cc-4d91783c028b_MALDI2,1,1.0,0.2,0.8,2.0
59331f80-96fd-4e37-a217-5f9581212ec5_MALDI2,0,0.10017096,0.2,0.8,2.0
593b16ca-120c-4e07-8822-e3684d7ad122_MALDI1,0,0.29611868,0.2,0.8,2.0
59407c87-85b6-488b-81c2-577b42cd4a2f_MALDI1,0,0.009577208,0.2,0.8,2.0
59467fb3-e5c6-442e-bf8e-4246122c66ee_MALDI1,0,0.16074902,0.2,0.8,2.0
595d51f8-e548-4f84-9723-788426da4d81_MALDI1,0,0.01925524,0.2,0.8,2.0
5965c3c6-ea8e-4ae7-82e5-00d870ea1607_MALDI1,0,0.04190897,0.2,0.8,2.0
599eafe2-ca74-4b65-875f-68aa5463eeb7_MALDI1,0,0.014733115,0.2,0.8,2.0
59a1e414-0610-4e6c-80ba-82cb58299cef_MALDI1,0,0.1504016,0.2,0.8,2.0
59db9317-3920-4b51-8d5d-2bb1df2c0958_MALDI1,0,0.33634582,0.2,0.8,2.0
59fd082d-1969-4243-af74-e242b88e5645_MALDI1,0,4.3676205,0.2,0.8,2.0
5a4671eb-bc47-4d0b-87b7-e8f2b738d3b9_MALDI1,0,1.6452254,0.2,0.8,2.0
5a5fcb84-19ad-4d9d-b375-62edc2598daa_MALDI1,0,0.22198713,0.2,0.8,2.0
5ab66a07-eeef-42aa-833c-77f3c14458b0_MALDI1,0,0.35588053,0.2,0.8,2.0
5b0283bd-b78b-47a3-ad4d-389f6f07b2d0_MALDI1,1,1.0,0.2,0.8,2.0
5b165452-2f6b-4ead-8e5e-c11be864e077_MALDI1,0,0.011776336,0.2,0.8,2.0
5b71f0b7-a4ac-4f40-b6bd-f92c194405ef_MALDI1,1,1.0,0.2,0.8,2.0
5b865545-333a-4fa8-8a5c-71a915cd588a_MALDI1,0,3.1102934,0.2,0.8,2.0
5b98cdfa-1449-4378-86b0-af4b47410066_MALDI1,1,1.0,0.2,0.8,2.0
5bddb5f1-7d0b-4616-9b4e-06e75b7d7871_MALDI1,0,14.968972,0.2,0.8,2.0
5c1b680d-566d-4258-a4b8-bc3d79d6bcd5_MALDI1,0,0.1219587,0.2,0.8,2.0
5c23e589-f480-4e2b-96bd-3a197e5b8f61_MALDI1,0,0.10118176,0.2,0.8,2.0
5c4b911b-44b1-42ee-a021-6cc658d69b94_MALDI1,1,1.0,0.2,0.8,2.0
5c975bb6-1148-4a3d-8837-700ddaf09adf_MALDI1,1,1.0,0.2,0.8,2.0
5cd40945-d633-4e99-b403-9c2937e7afe4_MALDI1,0,0.025570003,0.2,0.8,2.0
5d10624a-e6b0-4107-b952-e6d077ed55ba_MALDI1,0,6.935531,0.2,0.8,2.0
5e039742-d3c4-45e8-8695-b82eb18cfb38_MALDI1,0,3.378813,0.2,0.8,2.0
5e109a21-b17f-4810-8454-61f33aba664c_MALDI1,0,0.05283859,0.2,0.8,2.0
5e1bd948-4953-4880-849e-7d4c85cd0734_MALDI1,0,0.16765802,0.2,0.8,2.0
5e640aee-0838-4363-8ae7-7fe4bbed8a45_MALDI1,0,0.63622046,0.2,0.8,2.0
5ef7482b-d70d-46c9-86e2-6a199a159761_MALDI1,0,2.060681,0.2,0.8,2.0
5f0b0e06-6848-4032-abca-6b549f606754_MALDI1,0,0.09407817,0.2,0.8,2.0
5f1eff57-3583-4468-93d7-fc754ef5e01d_MALDI2,0,0.043606777,0.2,0.8,2.0
5f23bcba-3d2b-4cea-a8a1-06162ae74e5d_MALDI1,0,0.14733939,0.2,0.8,2.0
5f5fa96a-64ba-49d5-978e-73088d84249b_MALDI1,0,22.359015,0.2,0.8,2.0
5f6970e1-3300-4ba7-a0d6-a71517b64bb6_MALDI1,0,3.5229309,0.2,0.8,2.0
5f6f0466-b04d-43e7-9c6a-4250ab7a20f3_MALDI1,1,1.0,0.2,0.8,2.0
5f70fc41-5d39-453b-98d4-037ced7ef481_MALDI1,0,0.052781038,0.2,0.8,2.0
5f7c7f67-a8c1-4250-8b7a-38111bc421d8_MALDI1,0,0.33311245,0.2,0.8,2.0
5f812f4e-9bd5-45c2-ab71-716bee963e3a_MALDI1,0,1.8507535,0.2,0.8,2.0
5faf4e31-f0c4-41ce-b5fc-25e398887d88_MALDI1,0,0.028185628,0.2,0.8,2.0
5fb32d2f-8367-4d2e-94be-f4f7cb88ec3e_MALDI1,0,0.061122116,0.2,0.8,2.0
6016f868-e1b8-4a54-b62b-a3cf58201207_MALDI1,1,1.0,0.2,0.8,2.0
604cb933-054b-480d-8e5e-e3a911cac53d_MALDI1,0,0.055551607,0.2,0.8,2.0
608bd7ec-0be8-4485-ae79-89665f2f47b7_MALDI1,0,0.07113126,0.2,0.8,2.0
6096b452-6639-4198-b452-7063751370a6_MALDI1,1,1.0,0.2,0.8,2.0
60c66b35-186a-47da-8bd7-ea7316b84787_MALDI1,0,0.036013808,0.2,0.8,2.0
60ce10ba-eac1-484e-9e04-20271debc440_MALDI1,0,0.017371384,0.2,0.8,2.0
60d3012c-6fe2-4089-8404-2f31f79244c6_MALDI1,0,0.011900133,0.2,0.8,2.0
60e1d8fe-69b8-4ec8-b617-efead60733b3_MALDI1,0,15.00062,0.2,0.8,2.0
610b26d8-d5de-4431-b5c2-6b2141f38922_MALDI1,1,1.0,0.2,0.8,2.0
61237b76-0362-473a-b2b3-7bb7fc9410f2_MALDI1,0,0.024682984,0.2,0.8,2.0
6133ab21-4a3d-4090-bde2-9ac3657e6c1c_MALDI1,1,1.0,0.2,0.8,2.0
614fa117-ed2a-46a5-b079-c5ec5d9753c2_MALDI1,0,0.01577628,0.2,0.8,2.0
616ce97e-ddf4-4953-96ec-d2dae788fed0_MALDI1,0,0.10855256,0.2,0.8,2.0
616fcd8c-f86e-4139-a4ec-bc2bcb96f76d_MALDI2,0,0.036316037,0.2,0.8,2.0
619a34e0-5f3e-49eb-89ff-954e8cda6ae2_MALDI1,0,0.14709425,0.2,0.8,2.0
61f6daf4-b9df-43ac-8ce1-58b11ab3e4ca_MALDI1,0,0.04441185,0.2,0.8,2.0
6206a8e7-f8bf-4ea4-9ffe-902a7e39d6c1_MALDI1,0,0.08167242,0.2,0.8,2.0
62114b2a-715b-4fac-ab27-4b83d54eb2ce_MALDI1,0,0.0257063,0.2,0.8,2.0
6214d948-7e1b-401b-9db8-1f0bffb6281d_MALDI1,0,0.0991542,0.2,0.8,2.0
6225d28b-ec2f-45ca-b745-42f8b648f06f_MALDI1,1,1.0,0.2,0.8,2.0
626da650-ca55-454c-9182-f6529b198bad_MALDI2,0,0.6073415,0.2,0.8,2.0
627faf96-3eb2-48a9-8b38-9e7249996505_MALDI1,0,0.10498503,0.2,0.8,2.0
62ea4748-5765-41ee-aaf2-aae679bd3f47_MALDI1,1,1.0,0.2,0.8,2.0
63072b92-cc43-40de-a30d-df2bca0b4c48_MALDI1,0,0.03463149,0.2,0.8,2.0
6328e02e-fff2-4142-8048-919747025ea9_MALDI1,1,1.0,0.2,0.8,2.0
632c87c1-b335-4a33-be35-77fc42b01f7c_MALDI2,0,0.11156275,0.2,0.8,2.0
633d6997-1682-4ae0-80a2-44d82bff8f0b_MALDI1,1,1.0,0.2,0.8,2.0
635f5dbc-d161-4e5b-9725-b5d5642655c7_MALDI1,1,1.0,0.2,0.8,2.0
