code,site,y,p,support_distance,support_stratum
28080903800_A3,DRIAMS-C,1,0.03128687946392985,0.026806028746068477,low_support
28080904460_C7,DRIAMS-C,0,0.010478022991157115,0.026026655547320844,medium_support
28080910260_F4,DRIAMS-C,0,0.012124162022015687,0.023800560273230076,medium_support
28080910540_C8,DRIAMS-C,0,0.008675747081166923,0.026952322386205197,low_support
28081003240_A12,DRIAMS-C,0,0.02368551347260217,0.028969908133149147,low_support
28081003350_E5,DRIAMS-C,0,0.009804541085422587,0.02028561905026436,high_support
28081007830_H9,DRIAMS-C,0,0.02490404199356087,0.03046305924654007,low_support
28081009480_E9,DRIAMS-C,0,0.003039662160391409,0.022463459707796573,medium_support
28081101690_C5,DRIAMS-C,0,0.03603247209367891,0.03411739207804203,low_support
28081202660_B7,DRIAMS-C,0,0.12363507436500978,0.01570600662380457,high_support
28081202660_B8,DRIAMS-C,0,0.01734466517926,0.014835282415151595,high_support
28081307880_D6,DRIAMS-C,0,0.005706231001985755,0.02680860534310341,low_support
28081309860_E4,DRIAMS-C,0,0.015715278682226302,0.019010615162551404,high_support
28081309920_E7,DRIAMS-C,0,0.0012092085125791777,0.0403204508125782,low_support
28081310280_E10,DRIAMS-C,0,0.03928834131807192,0.02689602803438902,low_support
28081404600_F3,DRIAMS-C,0,0.0015754822666192423,0.01625958615913987,high_support
28081410140_A12,DRIAMS-C,0,0.0746572686704067,0.02985025029629469,low_support
28081410320_F9,DRIAMS-C,0,0.09529459985170788,0.019340658746659755,high_support
28081410470_G5,DRIAMS-C,0,0.008028462926445585,0.02005506195127964,high_support
28081410470_G7,DRIAMS-C,0,0.0165682492690898,0.018541770055890083,high_support
28081410500_G10,DRIAMS-C,0,0.024889839012793482,0.014730694144964218,high_support
28081508380_C5,DRIAMS-C,0,0.09137553542424469,0.01333427606150508,high_support
28081510940_G6,DRIAMS-C,0,0.0035323271984569185,0.02606067042797804,medium_support
28081707670_D10,DRIAMS-C,0,0.12111243344853395,0.021777439489960672,medium_support
28081711840_B2,DRIAMS-C,0,0.027086631150866482,0.01435612877830863,high_support
28081805150_G11,DRIAMS-C,0,0.004705628304841599,0.03179703280329704,low_support
28082009880_E10,DRIAMS-C,0,0.014727317586504932,0.019972795434296132,high_support
28082010050_E12,DRIAMS-C,0,0.08667022609577674,0.02346053384244442,medium_support
28082010990_D1,DRIAMS-C,0,0.010697549477578892,0.01813284829258919,high_support
28082011430_B4,DRIAMS-C,0,0.02198985584953856,0.015309752151370048,high_support
28082012840_B1,DRIAMS-C,0,0.002052862883126963,0.02457244656980038,medium_support
28082105420_E2,DRIAMS-C,0,0.00027980884996982455,0.018968591839075087,high_support
28082105500_D1,DRIAMS-C,0,0.011963308164835337,0.02319718562066555,medium_support
28082105520_C12,DRIAMS-C,0,0.005814953006630567,0.017212491109967233,high_support
28082108280_C10,DRIAMS-C,0,0.004391988306454479,0.014513550046831369,high_support
28082108530_F4,DRIAMS-C,0,0.001587995969279512,0.030653908289968966,low_support
28082201970_B7,DRIAMS-C,0,0.013046984286184038,0.013366028852760791,high_support
28082202390_B8,DRIAMS-C,0,0.0008680762726407822,0.03175029177218676,low_support
28082203320_A1,DRIAMS-C,0,0.003952424254431927,0.03604307919740677,low_support
28082203320_A2,DRIAMS-C,0,0.013117732169650224,0.02219390366226435,medium_support
28082203320_A3,DRIAMS-C,0,0.0022084884393675517,0.032137454487383366,low_support
28082209010_D1,DRIAMS-C,0,0.005934718346346344,0.025143824331462384,medium_support
28082212120_B2,DRIAMS-C,0,0.07779352776475276,0.037495406530797484,low_support
28082212240_B5,DRIAMS-C,0,0.0011428719481336234,0.01999459806829691,high_support
28082309940_E11,DRIAMS-C,0,0.000716349403842687,0.034934176877140996,low_support
28082311250_D2,DRIAMS-C,0,0.0017220490054925984,0.030607018806040286,low_support
28082403320_B12,DRIAMS-C,0,0.1708821736895999,0.03140240255743265,low_support
28082408660_C1,DRIAMS-C,1,0.014755116870692066,0.013572745118290186,high_support
28082503360_F3,DRIAMS-C,0,0.012017265247188763,0.014956126268953086,high_support
28082708670_D2,DRIAMS-C,0,0.20131323638242826,0.025899133644998074,medium_support
28082809920_D4,DRIAMS-C,0,0.15374607823028602,0.026535351201891898,low_support
28082812040_E8,DRIAMS-C,0,0.0037540709933978193,0.027238447032868863,low_support
28082905070_F7,DRIAMS-C,1,0.08394878173861464,0.028675054758787157,low_support
28082905170_E10,DRIAMS-C,0,0.11205476865371068,0.02571571562439203,medium_support
28082905370_F11,DRIAMS-C,0,0.027606857425580864,0.029059481248259543,low_support
28082905370_A2,DRIAMS-C,0,0.0057981062982010835,0.024077410623431206,medium_support
28082907160_C5,DRIAMS-C,0,0.00024985460358612296,0.022735413163900375,medium_support
28082907410_C8,DRIAMS-C,0,0.17068055889889253,0.02376872543245554,medium_support
28082908310_E5,DRIAMS-C,0,0.013428795224167848,0.018994231522083283,high_support
28083004670_G10,DRIAMS-C,0,0.028573194779133677,0.045309368148446084,low_support
28083006420_H2,DRIAMS-C,0,0.004039739923955815,0.023385747522115707,medium_support
28083006420_H3,DRIAMS-C,0,0.0006333051840639376,0.025180643424391747,medium_support
28083007510_H5,DRIAMS-C,0,0.00125863249577617,0.036286653205752376,low_support
28083007510_H6,DRIAMS-C,0,0.0008492460739412807,0.027677953615784644,low_support
28083007510_H7,DRIAMS-C,0,0.0025792543601159752,0.03361877426505089,low_support
28083009590_G2,DRIAMS-C,0,0.0019245315404213213,0.02512374520301819,medium_support
28083010580_G6,DRIAMS-C,0,0.129017140531438,0.01987025123089552,high_support
