bin,mz_approx,consistent_sign,median_abs_smd,selected,selection_sites,target_excluded,smd__DRIAMS-A,smd__DRIAMS-B
1041,5123.11,False,0.16325203,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.05934238,0.26716167
4340,15020.11,False,0.16320483,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10719174,-0.21921793
3343,12029.11,False,0.1631433,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10026175,-0.22602488
2010,8030.11,False,0.16312367,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.077858046,-0.24838927
2758,10274.11,True,0.16299315,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10919808,0.21678822
3034,11102.11,True,0.16298345,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22101218,0.104954734
4940,16820.11,False,0.16292301,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15240726,-0.17343876
5024,17072.11,False,0.16290125,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19198084,-0.13382167
5335,18005.11,True,0.16288683,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15387493,0.17189872
144,2432.1099999999997,False,0.16285051,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.048313905,-0.2773871
4268,14804.11,True,0.16282052,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17549798,0.15014306
2506,9518.11,False,0.16279055,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0952431,-0.230338
2621,9863.11,True,0.16272116,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07759619,0.24784614
5683,19049.11,True,0.16269544,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14093108,0.18445979
136,2408.1099999999997,False,0.16262677,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.30337846,-0.021875078
2787,10361.11,False,0.16258752,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06420137,-0.26097366
5430,18290.11,False,0.16256846,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11902948,-0.20610745
3810,13430.11,False,0.16248646,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1636266,-0.16134633
3025,11075.11,False,0.16243818,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09103108,-0.23384528
4955,16865.11,True,0.16241145,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14278232,0.18204057
3051,11153.11,False,0.16239737,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.11424162,0.21055311
5229,17687.11,True,0.1623869,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.017494986,-0.3072788
5874,19622.11,False,0.16238587,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14816411,-0.17660762
4063,14189.11,False,0.16236806,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06458836,-0.26014775
4534,15602.11,True,0.16236407,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.019810863,0.30491728
1619,6857.11,True,0.1622621,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.09471536,-0.22980884
3911,13733.11,True,0.16212934,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20379566,0.12046304
3398,12194.11,False,0.16211063,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22184992,-0.10237135
880,4640.11,False,0.16207874,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2531458,-0.07101167
5068,17204.11,False,0.1620662,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1611398,-0.16299261
5082,17246.11,True,0.16206269,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21821292,0.10591247
5388,18164.11,False,0.16205947,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15369637,-0.17042257
2315,8945.11,False,0.16198799,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.034707367,-0.2892686
3483,12449.11,False,0.16189334,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.111546285,-0.2122404
2675,10025.11,True,0.1618414,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.25720975,0.06647306
4040,14120.11,False,0.16180244,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13005748,-0.1935474
3181,11543.11,True,0.16172495,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.27955475,-0.043895166
2480,9440.11,False,0.16165963,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13422017,-0.18909909
2797,10391.11,False,0.16164343,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.048823062,-0.2744638
96,2288.1099999999997,True,0.16155365,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.18225186,-0.14085543
5222,17666.11,False,0.16145606,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.051099904,-0.27181223
5463,18389.11,True,0.16140601,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1110539,0.2117581
5352,18056.11,True,0.16139308,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.117151625,0.20563452
907,4721.11,True,0.16137543,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.04051297,-0.2822379
3897,13691.11,False,0.16136816,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13523449,-0.18750182
3725,13175.11,True,0.1613605,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14924774,0.17347327
3112,11336.11,True,0.16132201,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.04868384,0.27396017
3667,13001.11,False,0.16131443,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22215787,-0.10047099
3000,11000.11,True,0.16130023,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.070895605,0.25170484
2954,10862.11,False,0.16129528,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15296094,-0.16962962
4126,14378.11,True,0.16125119,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18619332,0.13630906
1666,6998.11,True,0.16123857,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.027517404,-0.29495972
5116,17348.11,False,0.16123247,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18330656,-0.13915838
1968,7904.11,True,0.16110682,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15443721,0.16777644
5806,19418.11,False,0.16108122,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13813868,-0.18402377
3969,13907.11,False,0.16103718,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14337477,-0.17869958
2078,8234.11,False,0.16103502,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.13202022,0.19004981
3179,11537.11,False,0.1610321,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.19415243,0.12791176
3006,11018.11,True,0.16098826,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1561894,0.16578712
2168,8504.11,False,0.16093071,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15351897,-0.16834244
5408,18224.11,False,0.16090977,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2297954,-0.092024155
4707,16121.11,False,0.16080324,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08910229,-0.2325042
2272,8816.11,False,0.16076016,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12061787,-0.20090245
4860,16580.11,False,0.16072866,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18603958,-0.13541776
2505,9515.11,False,0.1606999,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12008394,-0.20131588
3054,11162.11,False,0.16068077,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.047194682,-0.27416685
1389,6167.11,False,0.16066322,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.103927605,-0.21739884
1644,6932.11,True,0.16064145,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21059406,0.110688835
5659,18977.11,False,0.16057068,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11014968,-0.21099167
5957,19871.11,False,0.16052732,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.23324586,-0.08780876
3331,11993.11,False,0.1605169,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15250336,-0.16853045
5007,17021.11,False,0.16051112,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1620044,-0.15901785
1831,7493.11,False,0.16049646,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21979477,-0.101198144
3369,12107.11,True,0.16048071,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16944279,0.15151864
5459,18377.11,False,0.16046618,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18659408,-0.13433827
5793,19379.11,False,0.16044453,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16149214,-0.1593969
1234,5702.11,False,0.16039692,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.01804079,-0.30275306
3505,12515.11,False,0.16031861,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16841768,-0.15221953
5035,17105.11,False,0.16024312,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16170157,-0.15878467
3501,12503.11,True,0.1602045,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07820287,0.24220613
397,3191.1099999999997,True,0.16012093,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.057104286,0.26313758
3997,13991.11,True,0.16011404,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13487473,0.18535334
5875,19625.11,False,0.16009171,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1373626,-0.18282083
1301,5903.11,True,0.16007751,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.1527784,-0.16737661
5296,17888.11,False,0.16007726,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17442243,-0.14573209
2198,8594.11,True,0.16001306,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17981319,0.14021294
4874,16622.11,False,0.15999216,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0554986,-0.26448572
2400,9200.11,True,0.15998691,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.19041947,-0.12955435
2236,8708.11,True,0.1599501,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10363511,0.2162651
2841,10523.11,False,0.15991193,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.053140104,0.26668376
1158,5474.11,True,0.15989658,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.08622136,-0.23357181
5233,17699.11,False,0.15986234,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16530949,-0.15441519
2032,8096.11,False,0.15984288,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.31329218,0.0063935723
2837,10511.11,False,0.15979788,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.1930774,0.12651837
2290,8870.11,False,0.15977608,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.0326117,0.28694046
3862,13586.11,False,0.15968302,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.1234015,0.19596455
2476,9428.11,False,0.15964775,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22651003,-0.092785455
4252,14756.11,False,0.15944988,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16673629,-0.15216346
4518,15554.11,True,0.1594336,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06668857,0.25217864
1176,5528.11,True,0.15942547,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.29854438,0.020306552
3770,13310.11,False,0.15932354,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1303012,-0.18834588
4050,14150.11,False,0.1592324,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1327289,-0.18573588
5419,18257.11,True,0.15919337,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14936113,0.16902559
5673,19019.11,False,0.15912087,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11894693,-0.19929482
4032,14096.11,False,0.1591201,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.079575196,-0.238665
3269,11807.11,True,0.15911096,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11212236,0.20609958
1129,5387.11,False,0.15910065,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15186031,-0.16634098
5462,18386.11,True,0.15891957,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17055304,0.1472861
4468,15404.11,True,0.15890041,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1417505,0.17605032
3368,12104.11,False,0.15866023,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16838954,-0.14893094
3487,12461.11,False,0.158589,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.104219265,-0.21295874
1897,7691.11,True,0.15857947,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14159714,0.17556182
983,4949.11,True,0.15857735,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.15481542,-0.1623393
3272,11816.11,True,0.1585427,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12331684,0.19376856
2399,9197.11,True,0.15853919,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.14488201,-0.17219637
5755,19265.11,False,0.15846251,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1109607,-0.20596433
4463,15389.11,False,0.1583321,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19596283,-0.120701365
123,2369.1099999999997,True,0.15831316,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.113041185,0.20358513
1656,6968.11,True,0.1583129,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.26867697,0.047948834
1533,6599.11,True,0.15824617,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10898394,0.2075084
748,4244.11,True,0.15824184,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.07052068,-0.24596299
138,2414.1099999999997,True,0.1582407,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16050094,0.15598045
5886,19658.11,False,0.15820912,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16694345,-0.1494748
5460,18380.11,True,0.15816122,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14008139,0.17624106
1059,5177.11,False,0.1581217,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16351165,-0.15273178
3964,13892.11,True,0.15809666,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16119605,0.15499726
4403,15209.11,False,0.15809219,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10140784,-0.21477653
1224,5672.11,False,0.1580432,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16993105,-0.14615537
5278,17834.11,False,0.15801764,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13941334,-0.17662194
2240,8720.11,False,0.15792689,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1185514,-0.19730237
2013,8039.11,True,0.15788864,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.06395719,-0.2518201
3433,12299.11,False,0.15788488,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20534036,-0.11042941
2960,10880.11,False,0.15784281,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21213408,-0.10355156
1606,6818.11,True,0.15782933,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.13458504,-0.18107362
777,4331.11,False,0.15782186,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.16146223,0.1541815
4896,16688.11,False,0.15781367,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18388456,-0.13174279
389,3167.1099999999997,True,0.15779099,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0212377,0.29434428
370,3110.1099999999997,True,0.15772656,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.050614174,-0.26483893
1254,5762.11,False,0.15766619,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.084212236,0.23112015
5537,18611.11,True,0.15765163,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17441757,0.14088571
5363,18089.11,False,0.15763116,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2521817,-0.063080594
3734,13202.11,True,0.15761986,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.039537355,0.27570236
311,2933.1099999999997,True,0.15755266,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.13975567,-0.17534964
4487,15461.11,True,0.15752193,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.0032046076,-0.31183925
3266,11798.11,False,0.15751335,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14010558,-0.17492111
1277,5831.11,False,0.15749687,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09978622,-0.21520752
3719,13157.11,False,0.15747325,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0602229,-0.2547236
557,3671.1099999999997,True,0.15746622,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.05717636,0.25775608
534,3602.1099999999997,True,0.15745008,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.053339735,0.26156044
2706,10118.11,False,0.15737818,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.21992914,0.09482721
3497,12491.11,True,0.15734753,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16446349,0.15023156
1272,5816.11,False,0.15732688,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.036832847,-0.27782091
3647,12941.11,True,0.15731391,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10641683,0.208211
2972,10916.11,False,0.15726396,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.23982191,-0.074706025
1694,7082.11,True,0.15722531,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.098608926,0.21584171
871,4613.11,True,0.15716887,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.23422094,-0.08011681
2085,8255.11,False,0.15710798,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13994357,-0.17427237
3688,13064.11,True,0.157098,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.103381716,0.21081427
5646,18938.11,False,0.15707168,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13497987,-0.1791635
2858,10574.11,False,0.15705901,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.043899342,-0.2702187
5093,17279.11,True,0.15704298,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11760178,0.1964842
5132,17396.11,False,0.15703127,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12970439,-0.18435816
191,2573.1099999999997,True,0.15701932,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.1356455,-0.17839314
488,3464.1099999999997,False,0.15699595,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0670432,-0.24694872
5156,17468.11,True,0.1569846,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1632644,0.15070482
539,3617.1099999999997,True,0.15696806,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.121626526,0.1923096
3372,12116.11,False,0.15691972,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.25196707,-0.061872378
2707,10121.11,False,0.15687889,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.19539359,0.11836418
3298,11894.11,False,0.15675828,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14416096,-0.1693556
1706,7118.11,False,0.15674055,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.032697927,0.28078318
3322,11966.11,False,0.15671656,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22262202,-0.09081108
72,2216.1099999999997,False,0.15664658,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07499271,-0.23830044
2499,9497.11,True,0.1566438,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09833493,0.21495265
4047,14141.11,True,0.15664096,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11830667,0.19497526
4944,16832.11,True,0.15655383,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.24032195,0.07278572
1586,6758.11,False,0.1565527,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12727557,-0.18582983
155,2465.1099999999997,False,0.15652627,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13385913,-0.17919342
1763,7289.11,True,0.15652327,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.123266555,-0.18978
584,3752.1099999999997,False,0.15639804,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09541933,-0.21737675
954,4862.11,False,0.15636124,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.03275996,0.2799625
3981,13943.11,True,0.15634044,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.114605375,0.1980755
879,4637.11,True,0.15632126,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.23158185,0.081060655
2300,8900.11,True,0.15617253,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.22225489,-0.09009017
2340,9020.11,False,0.15615542,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.030625599,-0.28168523
4227,14681.11,False,0.1561273,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12670526,-0.18554933
1621,6863.11,False,0.15603475,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2040391,-0.10803041
1822,7466.11,True,0.15601039,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15053092,0.16148986
2339,9017.11,False,0.15593962,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.024479037,-0.28740022
5268,17804.11,False,0.1559088,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15122019,-0.16059741
4077,14231.11,True,0.1559073,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13995688,0.17185774
1459,6377.11,False,0.1558118,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.13968511,0.1719385
5144,17432.11,True,0.15580946,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20494549,0.10667342
4338,15014.11,False,0.15580298,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12069049,-0.19091548
4243,14729.11,False,0.1557152,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18069802,-0.13073237
1483,6449.11,True,0.1557017,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.14606701,-0.16533637
3397,12191.11,False,0.15568407,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.23410006,-0.07726808
946,4838.11,False,0.15567642,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.001908512,-0.30944434
1255,5765.11,False,0.15559386,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.12515691,0.1860308
5612,18836.11,False,0.15558185,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12487207,-0.18629162
5816,19448.11,True,0.15554568,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12783666,0.18325472
3900,13700.11,False,0.15553705,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.05168147,-0.25939265
3480,12440.11,False,0.15547305,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10216485,-0.20878126
1484,6452.11,False,0.15539509,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.082162976,0.2286272
5084,17252.11,False,0.15534571,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19246548,-0.11822595
514,3542.1099999999997,False,0.15534349,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.25174996,-0.058937013
5786,19358.11,False,0.15532395,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0645449,-0.246103
1187,5561.11,True,0.15529487,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.26640534,0.0441844
1797,7391.11,False,0.15526098,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11775327,-0.19276868
5039,17117.11,False,0.15521419,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15764374,-0.15278465
4607,15821.11,False,0.15520675,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11894555,-0.19146796
1554,6662.11,False,0.15519181,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.068764724,-0.2416189
469,3407.1099999999997,True,0.15513882,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.14474347,-0.16553417
4795,16385.11,False,0.15512256,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21135253,-0.09889261
5243,17729.11,True,0.15509015,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18001026,0.13017006
2361,9083.11,False,0.15507676,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07485785,-0.23529565
5932,19796.11,False,0.15492979,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13975137,-0.17010818
4235,14705.11,False,0.15492266,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.03171516,-0.27813017
4990,16970.11,True,0.15490608,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1495401,0.16027206
4510,15530.11,False,0.1549053,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19247408,-0.11733652
5911,19733.11,False,0.15483958,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14174944,-0.16792971
1075,5225.11,False,0.15482426,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.16060802,0.1490405
2153,8459.11,False,0.15479578,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06228496,-0.2473066
1488,6464.11,True,0.15476848,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.006816147,0.30272081
5710,19130.11,True,0.15473554,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13275097,0.1767201
4529,15587.11,True,0.15467577,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.01705811,0.29229343
5871,19613.11,False,0.1546639,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13942206,-0.16990575
5530,18590.11,False,0.15463485,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08705276,-0.22221693
4828,16484.11,True,0.1546287,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12200333,0.18725407
4924,16772.11,True,0.15460715,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10433943,0.20487487
1595,6785.11,False,0.15460154,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.15384649,0.1553566
2369,9107.11,False,0.15458477,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16777803,-0.14139152
2057,8171.11,False,0.15457463,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.14880332,0.16034596
102,2306.1099999999997,True,0.15456164,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.1597247,-0.14939857
3814,13442.11,True,0.15453523,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16803193,0.14103855
759,4277.11,True,0.15449643,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17811835,0.13087453
4194,14582.11,False,0.15448055,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19725145,-0.11170965
5143,17429.11,True,0.15446241,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20667976,0.102245055
1859,7577.11,False,0.15443242,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.24508232,0.06378253
2836,10508.11,False,0.15442687,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.19299336,0.1158604
3515,12545.11,True,0.15431522,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13001785,0.17861259
