bin,mz_approx,consistent_sign,median_abs_smd,smd__DRIAMS-A,smd__DRIAMS-C,selected
3379,12137.11,True,0.13442554,0.124020845,0.14483023,False
677,4031.1099999999997,False,0.13433594,0.07939576,-0.1892761,False
5431,18293.11,False,0.13433142,0.18954335,-0.07911949,False
1250,5750.11,False,0.13430755,0.028012099,-0.24060299,False
163,2489.1099999999997,True,0.13422984,0.09147613,0.17698357,False
46,2138.1099999999997,False,0.13422966,-0.10964126,0.15881805,False
1507,6521.11,True,0.13421395,0.10754242,0.1608855,False
3479,12437.11,False,0.13414282,0.08491174,-0.1833739,False
2138,8414.11,True,0.13410383,0.23691513,0.031292558,False
3632,12896.11,True,0.13409366,0.17687455,0.091312766,False
4539,15617.11,False,0.13407496,0.021484504,-0.2466654,False
254,2762.1099999999997,False,0.13407323,0.1881286,-0.080017835,False
2539,9617.11,True,0.13406572,0.19093062,0.07720081,False
3654,12962.11,False,0.13398081,0.18089253,-0.08706911,False
5177,17531.11,False,0.13393797,0.18363713,-0.084238805,False
5412,18236.11,True,0.13385835,0.08041637,0.18730032,False
3153,11459.11,True,0.13385089,-0.11263869,-0.1550631,False
3744,13232.11,True,0.13384953,0.11163726,0.15606181,False
4208,14624.11,True,0.1338353,0.11929389,0.1483767,False
2559,9677.11,False,0.13382944,0.09835638,-0.16930251,False
2653,9959.11,True,0.13382727,0.18916088,0.07849366,False
2613,9839.11,False,0.1337301,0.00061641115,-0.2668438,False
4462,15386.11,False,0.13368502,0.19240738,-0.07496266,False
5084,17252.11,True,0.13363394,0.19246548,0.074802384,False
4239,14717.11,False,0.13361116,0.1536959,-0.11352641,False
2999,10997.11,True,0.13360406,0.07012493,0.1970832,False
4576,15728.11,False,0.13353418,0.07414039,-0.19292796,False
5987,19961.11,True,0.133531,0.12624271,0.14081931,False
501,3503.1099999999997,False,0.13345186,-0.03620633,0.2306974,False
3557,12671.11,True,0.13344327,0.15479043,0.112096116,False
111,2333.1099999999997,True,0.13335039,-0.04379732,-0.22290345,False
4367,15101.11,True,0.13332528,-0.08603775,-0.18061282,False
1683,7049.11,True,0.13330312,0.060804855,0.20580138,False
3572,12716.11,False,0.13328165,0.13269676,-0.13386655,False
2070,8210.11,False,0.13325045,0.05090855,-0.21559234,False
1141,5423.11,False,0.13319644,-0.14272594,0.12366693,False
5939,19817.11,True,0.13316427,0.05240171,0.21392682,False
3044,11132.11,True,0.1329335,0.1842444,0.081622586,False
3944,13832.11,False,0.13293141,0.101023555,-0.16483928,False
1454,6362.11,True,0.13286483,-0.018931042,-0.24679862,False
2907,10721.11,True,0.13281661,0.18196453,0.08366868,False
5587,18761.11,True,0.13276571,0.19159418,0.07393723,False
676,4028.1099999999997,True,0.13275807,-0.025513388,-0.24000274,False
2247,8741.11,False,0.13272285,0.16422811,-0.10121759,False
4064,14192.11,False,0.13271418,0.16276585,-0.10266253,False
5291,17873.11,False,0.13270274,0.14284463,-0.12256086,False
5919,19757.11,False,0.13269086,0.19186683,-0.073514886,False
2898,10694.11,False,0.13268045,0.10670799,-0.15865289,False
357,3071.1099999999997,True,0.13263859,-0.088360034,-0.17691714,False
644,3932.1099999999997,True,0.1326042,0.16417207,0.10103633,False
5175,17525.11,True,0.13259508,0.1493571,0.11583306,False
451,3353.1099999999997,True,0.13252962,-0.10777821,-0.15728104,False
5941,19823.11,True,0.13245963,0.08302507,0.18189418,False
5194,17582.11,False,0.13243574,0.12672073,-0.13815077,False
1759,7277.11,False,0.13239048,-0.047271557,0.21750942,False
3442,12326.11,True,0.13238321,0.09942218,0.16534425,False
272,2816.1099999999997,False,0.1323767,-0.109344594,0.15540881,False
2917,10751.11,True,0.13234463,0.029525092,0.23516418,False
4404,15212.11,True,0.13233396,0.1557693,0.10889861,False
3558,12674.11,True,0.13231218,0.11694071,0.14768364,False
3404,12212.11,True,0.13231206,0.13682385,0.12780027,False
5942,19826.11,True,0.13228674,0.12534925,0.13922423,False
5766,19298.11,False,0.13227445,0.1403707,-0.12417819,False
5608,18824.11,False,0.13225183,0.13009514,-0.1344085,False
2472,9416.11,False,0.13221484,0.12693605,-0.13749366,False
4597,15791.11,False,0.13214031,0.26192573,-0.0023548917,False
4832,16496.11,True,0.13212521,0.13275537,0.13149506,False
2280,8840.11,True,0.1321236,-0.14257464,-0.12167257,False
5938,19814.11,True,0.13210644,0.09562193,0.16859095,False
2845,10535.11,False,0.13208652,0.06665529,-0.19751772,False
2842,10526.11,False,0.1320741,-0.030992946,0.23315525,False
2365,9095.11,True,0.13206352,0.024440356,0.23968668,False
2018,8054.11,True,0.13205342,-0.16320187,-0.10090498,False
4044,14132.11,True,0.13205126,0.13492699,0.12917554,False
1096,5288.11,True,0.13203512,0.24666952,0.017400734,False
1204,5612.11,True,0.13200738,-0.0005139955,-0.26350075,False
3470,12410.11,True,0.13195416,0.1671046,0.09680371,False
5545,18635.11,False,0.13193235,0.16886327,-0.095001444,False
1282,5846.11,True,0.13193074,0.20228966,0.06157181,False
5505,18515.11,False,0.13187101,0.1429236,-0.12081844,False
169,2507.1099999999997,False,0.13185702,-0.18909578,0.07461826,False
4691,16073.11,False,0.131846,-0.061542414,0.20214957,False
3613,12839.11,True,0.13183261,-0.16938451,-0.09428071,False
2484,9452.11,False,0.1318215,0.014667007,-0.24897598,False
4441,15323.11,True,0.13181224,0.10077905,0.16284543,False
2363,9089.11,True,0.13177454,0.08659317,0.17695592,False
2469,9407.11,True,0.1317505,0.056743067,0.20675792,False
5982,19946.11,False,0.13174713,0.1319792,-0.13151504,False
5111,17333.11,True,0.13174257,0.16912103,0.09436409,False
1056,5168.11,True,0.13170491,-0.2522828,-0.011127018,False
4456,15368.11,True,0.13165638,0.14086866,0.122444086,False
4604,15812.11,True,0.13164143,0.12239584,0.14088702,False
4717,16151.11,True,0.13162492,0.16808592,0.095163934,False
602,3806.1099999999997,True,0.13161188,-0.111159146,-0.15206462,False
3330,11990.11,False,0.1316091,0.1326104,-0.1306078,False
2720,10160.11,True,0.13158982,0.20926419,0.053915434,False
3469,12407.11,True,0.13158712,0.15239389,0.11078034,False
5063,17189.11,True,0.13155551,0.20358889,0.05952215,False
5560,18680.11,True,0.13152911,0.14480613,0.11825208,False
3631,12893.11,False,0.13140267,0.18824606,-0.074559286,False
1610,6830.11,False,0.13140179,0.0235344,-0.2392692,False
4857,16571.11,True,0.13140067,0.14784594,0.11495541,False
1958,7874.11,True,0.13139418,-0.08918095,-0.17360741,False
2979,10937.11,False,0.13132218,0.21316378,-0.049480587,False
2055,8165.11,True,0.13128354,-0.074209504,-0.18835758,False
5105,17315.11,True,0.13126895,0.22007258,0.042465303,False
5134,17402.11,False,0.13119677,0.16784339,-0.094550155,False
2113,8339.11,False,0.13117948,0.11968166,-0.14267732,False
3111,11333.11,True,0.1311338,0.13285224,0.12941536,False
4170,14510.11,True,0.13110349,-0.103588186,-0.1586188,False
5912,19736.11,True,0.13108645,0.14381322,0.11835968,False
2337,9011.11,True,0.13108169,0.039977215,0.22218616,False
512,3536.1099999999997,False,0.13100131,0.08334657,-0.17865604,False
4913,16739.11,False,0.13099428,0.12310111,-0.13888744,False
4980,16940.11,True,0.13098788,0.22295603,0.039019734,False
3623,12869.11,False,0.1309682,0.1544975,-0.1074389,False
796,4388.11,True,0.13094738,-0.21029288,-0.051601894,False
5068,17204.11,False,0.13083066,0.1611398,-0.10052152,False
2185,8555.11,True,0.1307692,0.07761342,0.18392497,False
5881,19643.11,True,0.13069052,0.14723904,0.114142,False
1695,7085.11,True,0.13066201,-0.0010729681,-0.26025105,False
3133,11399.11,False,0.13063137,0.16381523,-0.097447515,False
4672,16016.11,True,0.13055997,0.15669793,0.10442201,False
3755,13265.11,False,0.13053238,0.07628718,-0.18477759,False
3811,13433.11,False,0.13049206,0.18193343,-0.079050705,False
929,4787.11,False,0.13046263,0.20794566,-0.05297961,False
2652,9956.11,True,0.13028514,0.15017594,0.11039436,False
246,2738.1099999999997,True,0.13023698,0.02328482,0.23718916,False
4651,15953.11,False,0.1301733,0.2312779,-0.029068688,False
4215,14645.11,True,0.13016841,0.16123971,0.099097095,False
5869,19607.11,False,0.13010016,0.17240116,-0.08779918,False
5420,18260.11,True,0.13008976,0.11189539,0.14828412,False
4488,15464.11,True,0.13004887,-0.040050823,-0.22004692,False
1825,7475.11,False,0.12998843,0.026636897,-0.23333998,False
2524,9572.11,False,0.1298698,0.19393286,-0.065806754,False
5972,19916.11,True,0.12981339,0.16729029,0.09233649,False
3367,12101.11,False,0.12981102,0.16501245,-0.09460959,False
5363,18089.11,True,0.12976687,0.2521817,0.007352019,False
5161,17483.11,False,0.12973589,0.18892975,-0.07054202,False
2098,8294.11,True,0.12971467,-0.049362976,-0.21006636,False
5697,19091.11,True,0.12968376,0.13438226,0.12498527,False
2736,10208.11,False,0.12967768,-0.088849835,0.17050552,False
5054,17162.11,False,0.12964013,0.23429924,-0.02498101,False
3751,13253.11,False,0.12963893,0.15636992,-0.10290793,False
850,4550.11,False,0.1296304,-0.03769116,0.22156964,False
3017,11051.11,False,0.12960821,0.05896556,-0.20025088,False
43,2129.1099999999997,False,0.12957981,0.026913507,-0.23224613,False
4435,15305.11,False,0.1295248,0.16884965,-0.09019993,False
5741,19223.11,True,0.12952338,0.07431408,0.18473268,False
849,4547.11,True,0.12951875,0.023430469,0.23560701,False
444,3332.1099999999997,True,0.12951244,-0.01103601,-0.24798886,False
5645,18935.11,False,0.12951124,0.15067533,-0.108347155,False
4077,14231.11,False,0.12950173,0.13995688,-0.1190466,False
4469,15407.11,True,0.12946275,0.17236322,0.08656227,False
5886,19658.11,True,0.12946184,0.16694345,0.09198023,False
4646,15938.11,True,0.12939492,0.17610314,0.0826867,False
2883,10649.11,True,0.12938999,0.058343254,0.20043673,False
4540,15620.11,False,0.12938836,0.05836366,-0.20041306,False
2178,8534.11,False,0.12936927,0.15419404,-0.10454451,False
4982,16946.11,True,0.12936454,0.13586749,0.12286159,False
2714,10142.11,True,0.12935057,0.09047088,0.16823027,False
1953,7859.11,True,0.12934265,0.108382106,0.15030317,False
2564,9692.11,False,0.12930551,0.20632124,-0.052289784,False
114,2342.1099999999997,True,0.12930517,-0.20300241,-0.055607937,False
4106,14318.11,False,0.12929533,0.17313187,-0.08545879,False
5638,18914.11,True,0.12924758,0.17502588,0.08346927,False
2103,8309.11,False,0.12923199,-0.06531686,0.19314712,False
663,3989.1099999999997,False,0.1292206,0.105654515,-0.1527867,False
3897,13691.11,True,0.12916972,0.13523449,0.123104945,False
4454,15362.11,True,0.1291619,0.086684376,0.17163943,False
2619,9857.11,False,0.1291568,0.079165295,-0.1791483,False
4504,15512.11,False,0.12913558,0.1495533,-0.10871785,False
3204,11612.11,False,0.12908435,0.071704894,-0.18646382,False
1604,6812.11,False,0.12902659,-0.16035752,0.09769566,False
957,4871.11,True,0.12899815,-0.03281143,-0.22518486,False
5847,19541.11,False,0.1289797,0.13257611,-0.12538329,False
5709,19127.11,False,0.12890132,0.15737638,-0.10042626,False
1468,6404.11,True,0.12889911,-0.08121035,-0.17658786,False
3375,12125.11,False,0.12886992,0.17326227,-0.08447759,False
5170,17510.11,False,0.12886107,0.15108408,-0.106638074,False
5312,17936.11,False,0.12885733,0.15590872,-0.10180595,False
3893,13679.11,False,0.12885574,0.1655214,-0.09219009,False
1098,5294.11,True,0.12883286,0.2323552,0.025310528,False
1423,6269.11,True,0.12881176,0.22378427,0.03383925,False
4871,16613.11,False,0.12877277,0.13953768,-0.11800787,False
5172,17516.11,False,0.1287686,0.14012069,-0.11741651,False
4323,14969.11,True,0.12873782,0.15859745,0.09887818,False
979,4937.11,True,0.12873606,-0.068381436,-0.18909068,False
2699,10097.11,True,0.12868866,-0.11802875,-0.13934857,False
1418,6254.11,False,0.12868282,0.1976474,-0.059718266,False
5703,19109.11,False,0.12862773,0.15892072,-0.098334745,False
5578,18734.11,True,0.12852216,0.1488021,0.108242214,False
1497,6491.11,True,0.1284892,-0.024356345,-0.23262206,False
2196,8588.11,False,0.1284872,0.18868007,-0.06829432,False
4989,16967.11,False,0.12845251,0.18692191,-0.06998311,False
5977,19931.11,True,0.12843831,0.106523626,0.15035298,False
247,2741.1099999999997,True,0.12840115,-0.10719656,-0.14960574,False
1114,5342.11,True,0.12838706,0.1820997,0.07467442,False
1785,7355.11,True,0.12831903,-0.07871846,-0.1779196,False
1842,7526.11,True,0.12830861,-0.2539893,-0.0026279143,False
4602,15806.11,True,0.12829423,0.11803196,0.1385565,False
4152,14456.11,True,0.12829101,0.04709612,0.2094859,False
299,2897.1099999999997,True,0.12828057,-0.045629293,-0.21093184,False
4954,16862.11,False,0.1282685,0.18493871,-0.07159828,False
4638,15914.11,False,0.1282418,0.16973856,-0.086745046,False
4349,15047.11,False,0.12814614,-0.21772143,0.038570862,False
3953,13859.11,False,0.12812126,0.17024341,-0.0859991,False
4254,14762.11,False,0.12806323,0.11936004,-0.13676642,False
3955,13865.11,False,0.1280299,0.10542113,-0.15063865,False
5386,18158.11,False,0.12798542,0.1526398,-0.10333104,False
2748,10244.11,False,0.12797631,0.21322991,-0.042722724,False
2278,8834.11,False,0.12791887,-0.0891394,0.16669832,False
2638,9914.11,True,0.1278926,0.0162058,0.2395794,False
2722,10166.11,True,0.12789202,0.23801716,0.01776688,False
1249,5747.11,False,0.12789127,0.020565603,-0.23521695,False
5223,17669.11,False,0.12788975,0.1115047,-0.14427482,False
5618,18854.11,True,0.12788922,0.123597525,0.1321809,False
3776,13328.11,True,0.1277986,0.12377056,0.13182665,False
5529,18587.11,False,0.12778267,0.10369919,-0.15186615,False
1474,6422.11,True,0.12774858,-0.1672437,-0.08825344,False
33,2099.1099999999997,False,0.12773374,0.02881105,-0.22665644,False
1905,7715.11,True,0.1277207,0.09116841,0.164273,False
3988,13964.11,False,0.12765822,0.087208375,-0.16810806,False
2025,8075.11,False,0.12763165,0.10974581,-0.14551748,False
4460,15380.11,False,0.12762925,0.14050029,-0.114758216,False
4384,15152.11,True,0.12761484,-0.14004102,-0.11518866,False
4975,16925.11,False,0.12760635,0.14287709,-0.1123356,False
5765,19295.11,False,0.1275655,0.13424745,-0.12088356,False
5895,19685.11,False,0.12751034,0.12496438,-0.13005629,False
5541,18623.11,True,0.1274241,0.13932286,0.11552535,False
3833,13499.11,True,0.12733781,0.1454608,0.109214835,False
3540,12620.11,True,0.1273149,-0.16698797,-0.08764183,False
5300,17900.11,False,0.12728542,0.1179115,-0.13665934,False
3601,12803.11,False,0.12728086,0.08135675,-0.17320499,False
307,2921.1099999999997,False,0.1272738,0.13451727,-0.12003033,False
4095,14285.11,False,0.12727101,0.13551883,-0.1190232,False
3917,13751.11,True,0.12725696,0.2221196,0.032394335,False
5995,19985.11,True,0.12725396,0.11974803,0.13475989,False
5280,17840.11,True,0.12721923,0.18272328,0.07171519,False
446,3338.1099999999997,True,0.12721762,-0.085189566,-0.16924566,False
5203,17609.11,True,0.12715672,0.081588455,0.17272498,False
5337,18011.11,True,0.12714434,0.1326764,0.12161229,False
657,3971.1099999999997,True,0.12714146,-0.017105864,-0.23717706,False
5348,18044.11,True,0.12713628,0.13406956,0.12020298,False
5514,18542.11,False,0.12702793,0.19457911,-0.05947676,False
160,2480.1099999999997,False,0.12695624,0.08515798,-0.1687545,False
3190,11570.11,True,0.12692869,-0.09559936,-0.15825802,False
3353,12059.11,True,0.126906,0.09450355,0.15930843,False
123,2369.1099999999997,True,0.12690209,0.113041185,0.140763,False
2368,9104.11,True,0.12687343,0.09775768,0.15598918,False
5156,17468.11,False,0.12687294,0.1632644,-0.09048149,False
4745,16235.11,True,0.12683669,0.111265376,0.142408,False
5563,18689.11,True,0.12682694,0.10573902,0.14791487,False
4882,16646.11,False,0.1268228,0.13297991,-0.120665684,False
469,3407.1099999999997,True,0.12682143,-0.14474347,-0.1088994,False
3665,12995.11,True,0.12681425,0.18778259,0.065845914,False
1781,7343.11,True,0.1267908,-0.01697355,-0.23660806,False
2181,8543.11,False,0.12677394,0.030189445,-0.22335844,False
3281,11843.11,True,0.12675261,0.15013069,0.103374526,False
2479,9437.11,True,0.1267505,0.11967641,0.1338246,False
4223,14669.11,False,0.12673476,0.15889551,-0.09457401,False
4233,14699.11,True,0.12673385,0.05834398,0.19512373,False
555,3665.1099999999997,False,0.12672466,0.029436428,-0.22401288,False
5344,18032.11,False,0.12667623,0.20479713,-0.048555337,False
5471,18413.11,True,0.12666583,0.21757935,0.035752323,False
4250,14750.11,True,0.12666297,0.20788765,0.04543829,False
5383,18149.11,True,0.1266046,0.21583083,0.037378374,False
371,3113.1099999999997,True,0.12659737,-0.053771857,-0.1994229,False
3260,11780.11,True,0.1265065,0.14431491,0.10869809,False
4632,15896.11,False,0.1264824,0.044624735,-0.20834005,False
804,4412.11,False,0.12643218,0.12023231,-0.13263205,False
5627,18881.11,True,0.12638758,0.20759323,0.045181938,False
4942,16826.11,True,0.12635362,0.22926922,0.023438012,False
4163,14489.11,True,0.12628458,-0.07772743,-0.17484173,False
5643,18929.11,True,0.1262263,0.14510319,0.10734942,False
877,4631.11,False,0.12614596,0.05837352,-0.1939184,False
2987,10961.11,True,0.12614138,0.07655882,0.17572394,False
5516,18548.11,True,0.12610891,0.19989511,0.052322723,False
5200,17600.11,True,0.1260376,0.12904966,0.123025544,False
2770,10310.11,False,0.12601754,0.083817944,-0.16821714,False
3286,11858.11,True,0.1260007,0.076218136,0.17578328,False
1886,7658.11,False,0.12597302,0.24772511,-0.00422092,False
5231,17693.11,True,0.12595806,0.07602357,0.17589255,False
5048,17144.11,False,0.12593402,0.20841539,-0.04345264,False
2104,8312.11,False,0.12592547,-0.018658131,0.2331928,False
1528,6584.11,True,0.1259049,-0.004949018,-0.24686079,False
1767,7301.11,False,0.12587182,0.0060590883,-0.24568455,False
3099,11297.11,False,0.12585166,0.05795086,-0.19375247,False
3695,13085.11,False,0.12585081,-0.030074533,0.2216271,False
2172,8516.11,False,0.12581013,0.1157387,-0.13588157,False
3045,11135.11,False,0.12580839,0.1773015,-0.074315295,False
197,2591.1099999999997,False,0.12574992,-0.11505217,0.13644767,False
5719,19157.11,True,0.12574406,0.15953435,0.09195378,False
4914,16742.11,False,0.12572065,0.12078388,-0.13065743,False
556,3668.1099999999997,False,0.12571573,0.01956081,-0.23187067,False
122,2366.1099999999997,True,0.12567997,0.08063084,0.17072909,False
3423,12269.11,True,0.12560219,0.101886764,0.1493176,False
3500,12500.11,True,0.12555325,0.06906005,0.18204646,False
2478,9434.11,True,0.12554021,0.15865445,0.092425965,False
4237,14711.11,True,0.12552439,0.13178718,0.11926159,False
758,4274.11,False,0.12547347,0.1228537,-0.12809326,False
4845,16535.11,False,0.12541825,0.15511101,-0.09572549,False
4813,16439.11,True,0.12534174,0.091450214,0.15923329,False
2341,9023.11,True,0.12533109,0.03639954,0.21426265,False
2807,10421.11,False,0.12530589,0.08568995,-0.16492185,False
5544,18632.11,False,0.12529373,0.1610138,-0.08957365,False
4653,15959.11,True,0.12527026,0.19640057,0.054139946,False
4586,15758.11,False,0.1252364,0.14217249,-0.108300336,False
3664,12992.11,True,0.12519807,0.22045955,0.029936584,False
4371,15113.11,True,0.12516029,-0.10037556,-0.14994502,False
2313,8939.11,False,0.1250938,0.0119236875,-0.23826392,False
4746,16238.11,True,0.12503773,0.11035205,0.13972342,False
3050,11150.11,True,0.12499455,-0.12768419,-0.12230492,False
3140,11420.11,False,0.124955714,0.14515051,-0.10476092,False
5004,17012.11,True,0.12487165,0.13123748,0.11850582,False
4007,14021.11,True,0.12486937,0.124039024,0.12569971,False
5510,18530.11,False,0.124804646,0.09172142,-0.15788788,False
5237,17711.11,False,0.12479156,0.10836668,-0.14121644,False
153,2459.1099999999997,False,0.12466143,0.09902711,-0.15029575,False
830,4490.11,True,0.1246075,0.104342856,0.14487214,False
1557,6671.11,False,0.124605894,0.109424464,-0.13978732,False
4565,15695.11,True,0.1245487,0.14945719,0.09964023,False
1883,7649.11,False,0.124547556,0.08687765,-0.16221745,False
4379,15137.11,True,0.124523446,-0.16442694,-0.084619954,False
4216,14648.11,False,0.12448786,0.14281915,-0.106156565,False
1409,6227.11,True,0.124470964,-0.1790874,-0.069854535,False
2476,9428.11,True,0.124470636,0.22651003,0.022431243,False
4407,15221.11,True,0.12433338,0.06727125,0.18139552,False
5981,19943.11,False,0.12432332,0.13391462,-0.11473202,False
4997,16991.11,False,0.12432011,0.2105839,-0.03805633,False
5830,19490.11,False,0.12430919,0.13165522,-0.11696316,False
751,4253.11,False,0.12427396,0.0819391,-0.16660883,False
5565,18695.11,False,0.12422547,0.13354355,-0.11490739,False
3681,13043.11,True,0.12414287,0.1842154,0.06407034,False
3373,12119.11,False,0.124107085,0.23032974,-0.017884439,False
3590,12770.11,True,0.12409209,0.13252787,0.115656294,False
3822,13466.11,True,0.12407997,0.111285,0.13687494,False
4889,16667.11,False,0.12407884,0.16117261,-0.08698506,False
914,4742.11,True,0.1240569,-0.18990044,-0.05821335,False
4727,16181.11,True,0.12403827,0.071162745,0.1769138,False
1427,6281.11,False,0.12401622,0.06005392,-0.18797852,False
1795,7385.11,True,0.123954386,0.16589978,0.08200898,False
4194,14582.11,True,0.123925395,0.19725145,0.05059934,False
1679,7037.11,True,0.12389619,-0.08951871,-0.15827367,False
4467,15401.11,True,0.12389514,0.11973214,0.12805814,False
4898,16694.11,True,0.12387572,0.13823904,0.109512396,False
2099,8297.11,True,0.1238576,-0.040725164,-0.20699005,False
4994,16982.11,True,0.123719275,0.16619122,0.08124733,False
3712,13136.11,True,0.12370556,-0.038231228,-0.2091799,False
4315,14945.11,False,0.12365628,0.04898802,-0.19832455,False
5393,18179.11,False,0.123615816,0.12287124,-0.12436039,False
2839,10517.11,True,0.12360093,-0.08097886,-0.166223,False
1276,5828.11,False,0.12356981,0.056004535,-0.19113508,False
5265,17795.11,True,0.12350668,0.101968,0.14504535,False
5185,17555.11,True,0.12350592,0.17548838,0.07152346,False
4279,14837.11,False,0.123489805,0.12568912,-0.12129049,False
4120,14360.11,False,0.1234652,0.1892344,-0.057696003,False
2992,10976.11,False,0.12343219,0.06874096,-0.17812341,False
1325,5975.11,False,0.123418406,0.22116986,-0.025666947,False
5070,17210.11,True,0.123407476,0.17996934,0.06684561,False
2175,8525.11,True,0.12338451,0.104488,0.14228103,False
2078,8234.11,True,0.12337663,-0.13202022,-0.11473304,False
1841,7523.11,False,0.123310454,-0.22734414,0.019276768,False
4858,16574.11,True,0.12329072,0.14484696,0.10173447,False
3387,12161.11,False,0.12327401,0.14248991,-0.10405811,False
3027,11081.11,True,0.12324784,0.0827993,0.16369638,False
3629,12887.11,False,0.12320757,0.22317512,-0.023240022,False
3804,13412.11,True,0.12319683,0.0755519,0.17084177,False
3474,12422.11,False,0.12311233,0.0961238,-0.15010086,False
3597,12791.11,True,0.123100266,0.13397864,0.112221904,False
4538,15614.11,False,0.12307537,0.014883001,-0.23126775,False
662,3986.1099999999997,False,0.123058915,0.1845366,-0.06158122,False
1156,5468.11,True,0.1230468,-0.10106679,-0.1450268,False
4382,15146.11,True,0.12302761,-0.12266011,-0.12339511,False
3535,12605.11,False,0.122927666,-0.1255589,0.12029644,False
2024,8072.11,False,0.12290956,0.10543198,-0.14038713,False
937,4811.11,True,0.122897886,0.12151659,0.12427918,False
4718,16154.11,False,0.12283102,0.202871,-0.04279104,False
2590,9770.11,False,0.12282789,0.17158286,-0.074072905,False
1470,6410.11,True,0.12280117,-0.07127875,-0.17432359,False
5706,19118.11,False,0.12279123,0.18209296,-0.063489504,False
5577,18731.11,True,0.122741684,0.15372637,0.09175701,False
4925,16775.11,True,0.12274136,0.11680364,0.12867908,False
4264,14792.11,False,0.12268789,0.14379297,-0.10158282,False
5483,18449.11,True,0.12261971,0.21041392,0.0348255,False
445,3335.1099999999997,True,0.122601554,-0.04261418,-0.20258893,False
4439,15317.11,True,0.12258129,0.13772947,0.1074331,False
2685,10055.11,True,0.122556135,-0.12062857,-0.124483705,False
2799,10397.11,False,0.12243374,0.12841766,-0.116449825,False
3141,11423.11,False,0.122432575,0.13993451,-0.10493065,False
235,2705.1099999999997,False,0.122399054,-0.15602726,0.08877085,False
2682,10046.11,True,0.12239857,-0.054393295,-0.19040385,False
5931,19793.11,True,0.12238887,0.13973983,0.10503792,False
4669,16007.11,False,0.122376144,0.0965643,-0.148188,False
3610,12830.11,False,0.12232884,-0.047729548,0.19692813,False
1206,5618.11,False,0.12232138,-0.11130696,0.1333358,False
5462,18386.11,True,0.122239195,0.17055304,0.073925346,False
4437,15311.11,True,0.12221511,0.19551933,0.048910882,False
3915,13745.11,False,0.12220436,0.23800232,-0.006406413,False
2805,10415.11,False,0.12219865,0.06659669,-0.17780061,False
1449,6347.11,True,0.12216092,0.055252213,0.18906963,False
3991,13973.11,False,0.12214307,0.14590234,-0.0983838,False
5155,17465.11,False,0.12213964,0.18859859,-0.055680696,False
1151,5453.11,True,0.12209057,0.1843632,0.05981794,False
2754,10262.11,True,0.12208979,0.1309851,0.11319448,False
5774,19322.11,True,0.12208458,0.18490882,0.059260342,False
4564,15692.11,True,0.12207264,0.13347618,0.110669084,False
5158,17474.11,False,0.1220575,0.1541748,-0.08994018,False
4444,15332.11,False,0.1220434,0.15161446,-0.09247235,False
4238,14714.11,True,0.12204127,0.12441006,0.119672485,False
5029,17087.11,True,0.121933356,0.12376668,0.12010002,False
2687,10061.11,False,0.121859424,-0.19628002,0.047438826,False
5416,18248.11,True,0.12183284,0.15703624,0.086629435,False
2697,10091.11,True,0.12181999,-0.15939696,-0.08424302,False
4493,15479.11,False,0.12179693,0.02366004,-0.21993382,False
72,2216.1099999999997,True,0.12175001,0.07499271,0.16850731,False
3504,12512.11,True,0.121747,0.16576779,0.07772622,False
5262,17786.11,True,0.12174463,0.11091316,0.13257611,False
2223,8669.11,False,0.121744424,0.033748686,-0.20974016,False
216,2648.1099999999997,True,0.121699184,0.09290464,0.15049373,False
3139,11417.11,False,0.12164435,0.13831396,-0.104974724,False
4307,14921.11,True,0.121610194,0.17972824,0.06349215,False
5384,18152.11,True,0.12157321,0.18835339,0.054793037,False
3651,12953.11,True,0.121556625,0.14567254,0.097440705,False
3397,12191.11,False,0.12154551,0.23410006,-0.008990952,False
5490,18470.11,False,0.121540636,0.13810216,-0.104979105,False
3468,12404.11,True,0.12153588,0.11451144,0.12856032,False
5102,17306.11,True,0.12153442,0.15057123,0.09249761,False
578,3734.1099999999997,True,0.12153298,0.14688997,0.09617599,False
4220,14660.11,True,0.12151703,0.20172957,0.041304506,False
1212,5636.11,False,0.1215169,0.033544324,-0.20948948,False
5201,17603.11,True,0.121491656,0.08433708,0.15864623,False
1033,5099.11,True,0.12140772,-0.0352786,-0.20753683,False
2360,9080.11,False,0.12140763,0.16147992,-0.08133533,False
1385,6155.11,False,0.121392235,0.23043355,-0.012350917,False
257,2771.1099999999997,True,0.121376425,-0.17229322,-0.07045963,False
2364,9092.11,True,0.121358074,0.040970683,0.20174547,False
885,4655.11,True,0.1212545,0.0028415837,0.23966742,False
1887,7661.11,False,0.12123307,0.23689839,-0.0055677393,False
2637,9911.11,True,0.121208586,0.009679133,0.23273803,False
826,4478.11,True,0.121200174,0.115542464,0.12685789,False
4704,16112.11,True,0.121177524,0.072879456,0.1694756,False
3817,13451.11,False,0.12117586,0.14285988,-0.09949185,False
4918,16754.11,False,0.121146284,0.10313706,-0.1391555,False
391,3173.1099999999997,True,0.12103886,0.004567289,0.23751043,False
1290,5870.11,False,0.12100416,-0.005248789,0.23675953,False
572,3716.1099999999997,False,0.12097194,0.081680745,-0.16026314,False
5491,18473.11,False,0.12085274,0.13445324,-0.10725225,False
5163,17489.11,True,0.12084636,0.19017377,0.05151895,False
2091,8273.11,True,0.120823294,0.14692509,0.094721496,False
